sent_id	clause_text	word_n	character_n
train-s211	而这也曾影响了两人间的感情	11	13
train-s212	大部份学者都认为它们是所有现今啮齿目的基底	13	21
train-s212	且是啮齿目最后共同祖先的祖先	8	14
train-s213	宽频是一种相对的描述方式	8	12
train-s213	频率的范围愈大	4	7
train-s213	也就是频宽愈高时	5	8
train-s213	能够传送的资料也相对增加	7	12
train-s214	为实现这愿望	4	6
train-s214	露比等人用了许多方法加以寻找	10	14
train-s215	后来由于香港的制造业式微	7	12
train-s215	宝光生意转差	3	6
train-s215	球队不再得到赞助	5	8
train-s215	加上黄创保不满香港足球总会的行政	9	16
train-s215	于1984年宣布退出联赛	6	12
train-s215	并且解散球队	3	6
train-s216	该化合物为有恶臭味的白色固体试剂	11	16
train-s216	并广泛的应用于有机合成	7	11
train-s217	游戏开始时	3	5
train-s217	玩家将从帝王开始依次顺时针行动	9	15
train-s218	2007年被选为棒球名人堂的成员	10	16
train-s218	以98.53%高得票率入选	6	13
train-s219	另外	1	2
train-s219	在1982年至1998年造出的2,632场连续出赛是目前大联盟的记录	18	34
train-s219	因而被称为铁人IronMan	7	14
train-s220	分布于台湾本岛	4	7
train-s220	生长于海拔2,700米至3,300米的地区	10	21
train-s220	多生于山地	4	5
train-s220	目前尚未由人工引种栽培	7	11
train-s221	应当注意的是	4	6
train-s221	这种区分在西方语言中是不存在的	11	15
train-s222	本片电影原声带已经由滚石在台湾发行	10	17
train-s222	目前在中国大陆没有任何影音产品发行	9	17
train-s223	协奏曲首演不成功	5	8
train-s223	接下来数十年很少人演奏	7	11
train-s224	乐章长廿五分钟	4	7
train-s224	为贝多芬最长乐章之一	6	10
train-s225	小数点在数学里是一种基数点	10	13
train-s226	他的遗体被捐赠作为医学研究	9	13
train-s227	老舍之子舒乙称	6	7
train-s227	老舍成了作家以后	5	8
train-s227	曾三次大规模地把小羊圈和诞生了他的小院子写进自己的小说	20	27
train-s228	但是小梅樟湖一带山区地形复杂	7	14
train-s228	地势险要	2	4
train-s228	易守难攻	2	4
train-s228	直至5月16日	5	7
train-s228	国民党军结束清乡	5	8
train-s228	陈篡地残部仍在小梅樟湖等地进行游击战	12	18
train-s229	小榄镇的农业以养菊和园艺业为主	11	15
train-s229	成功打造菊花城镇	4	8
train-s230	后来消息走漏	3	6
train-s230	咸淳九年西元1273年当时的皇帝度宗为追究此案	13	23
train-s230	扬言要屠村灭口	4	7
train-s230	于是发生南雄珠玑巷居民避祸南迁之役	10	17
train-s231	小河儿遗址	2	5
train-s231	位于中国青海省互助县五峰乡下马圈村	12	17
train-s231	为青海省市县级文物保护单位	8	13
train-s231	公布日期为1983年10月12日	9	16
train-s231	类型为古遗址	4	6
train-s232	除了有几项才能之外	7	9
train-s232	小津安二郎在一个离名古屋有些距离的小山村中取得一个老师助理的工作	20	32
train-s233	自2002年到目前	5	9
train-s233	小浪底水库已经进行了10次调水调沙	9	17
train-s234	1942年1月	4	7
train-s234	南遣舰队改编为第一南遣舰队	7	13
train-s234	仍由小泽任司令	5	7
train-s235	在1774年	3	6
train-s235	20岁的路易十六登基后	7	11
train-s235	将该城堡及其周围花园给了他19岁的王后玛丽安托瓦内特	16	26
train-s235	供其独家使用和享受	6	9
train-s236	原来威廉当初是为了摆脱家族的束缚而隐姓埋名四处流浪	14	25
train-s236	而他也是甜甜童年所见真正的山丘王子	11	17
train-s236	却因为安东尼与他长相酷似	7	12
train-s236	而一直被甜甜所误认	6	9
train-s237	电视动画版于1976年10月1日至1978年2月2日期间	18	28
train-s237	在NET电视台在1977年4月1日改名为全国朝日放送株式会社	18	30
train-s237	即今朝日电视台播映	6	9
train-s237	由NET旭通信社东映联合制作	8	14
train-s237	全115集	3	5
train-s238	小田急在每年10月的周末	7	12
train-s238	都会在海老名电车基地内举办针对铁道迷的活动家庭铁道展	16	26
train-s239	在测试中	3	4
train-s239	最初行驶时为95km/h	6	12
train-s239	然后开始以5km/h的速度逐渐提高	9	17
train-s240	由于当时新闻媒体也同时乘坐在电车上	10	17
train-s240	朝日新闻和每日新闻于9月26日的晚间以连结东京与大阪的特快电车计划初见成型的标题作了报道	28	44
train-s241	该棋局也成为骗徒向途人行骗的手段之一	13	18
train-s242	小伯纳姆生于芝加哥	5	9
train-s242	随后同家人移居到亚利桑那州	7	13
train-s243	而小行星所带的卫星和其大小相近时则会用另一个术语双小行星doubleasteroid	24	42
train-s244	1928年2月22日	6	10
train-s244	卡尔威廉雷睦斯在海德堡发现了此行星	9	17
train-s245	该小行星以美国天文学家乔治赫比格命名	11	18
train-s246	1930年9月20日	6	10
train-s246	在克里米亚发现了此行星	6	11
train-s247	1935年9月28日	6	10
train-s247	在约翰内斯堡发现了此行星	6	12
train-s248	小行星14572的轨道半长轴为2.2787524UA	10	26
train-s248	离心率为0.106	4	9
train-s249	此外	1	2
train-s249	1970年	2	5
train-s249	月球上的一座环形山也以张衡的名字命名	14	18
train-s250	1969年10月8日	6	10
train-s250	柳德米拉切尔尼赫在克里米亚发现了此行星	8	19
train-s251	1929年1月13日	6	10
train-s251	卡尔威廉雷睦斯在海德堡发现了此行星	9	17
train-s252	小行星24092409Chapman是一颗绕太阳运转的小行星	14	30
train-s252	为主小行星带小行星	7	9
train-s253	1964年2月15日	6	10
train-s253	印第安纳大学在摩根县发现了此行星	9	16
train-s254	1921年9月30日	6	10
train-s254	卡尔威廉雷睦斯在海德堡发现了此行星	9	17
train-s255	Barros在CerroElRoble发现了此行星	9	25
train-s256	这颗小行星的绝对星等为319.4618816440522等	10	29
train-s257	小行星3345是一颗围绕太阳公转的小行星	12	20
train-s258	小行星34803480Abante是一颗绕太阳运转的小行星	14	29
train-s258	为主小行星带小行星	7	9
train-s259	该小行星于1977年2月11日发现	11	17
train-s260	小行星484484Pittsburghia	5	21
train-s260	是由德国天文学家马克斯沃夫于1902年4月27日在德国海德堡王座山天文台发现的主带小行星	27	44
train-s261	赫雷尔斯在帕洛马山发现了此行星	8	15
train-s262	1989年10月2日	6	10
train-s262	舒尔特巴斯在托洛洛山发现了此行星	9	16
train-s263	这颗小行星的绝对星等为248.1580343212532等	10	29
train-s264	这颗小行星的绝对星等为337.14920等	10	21
train-s265	1991年9月11日	6	10
train-s265	亨利E霍尔特在帕洛马山发现了此行星	10	17
train-s266	小行星6672的轨道半长轴为2.4119716UA	10	25
train-s266	离心率为0.214	4	9
train-s267	1992年1月10日	6	10
train-s267	大友哲在藤枝市发现了此行星	9	13
train-s268	这颗小行星的绝对星等为347.71961等	10	21
train-s269	DeSanctis在拉西拉天文台发现了此行星	9	22
train-s270	小行星977Philippa是一颗围绕太阳公转的小行星	13	27
train-s271	主要街道有坡子街洪家井藩西巷学院街下黎家坡三王街等	17	25
train-s272	天地图书后来出版图书小说家族	7	14
train-s272	将剧集的原著辑录成书	7	10
train-s273	由于在她的十二国世界里的人物对国王尊称为主上	15	22
train-s273	她有不少支持者都叫她作小野主上	11	15
train-s274	1988年	2	5
train-s274	小青岛再度辟为公园	6	9
train-s275	在千鹤初次登场时	5	8
train-s275	被误认成祐希	4	6
train-s276	布林狼影的父亲	4	7
train-s276	是个疯狂科学家	5	7
train-s276	为了科学研究	3	6
train-s276	不惜改造自己唯一的儿子	6	11
train-s277	值得一提	2	4
train-s277	恶爆蛙不会吃普通食物	6	10
train-s277	因为觉得很难吃	4	7
train-s278	尖沙咀至中环航线是香港一条横渡维多利亚港的天星小轮航线	16	27
train-s278	来往位于九龙半岛的尖沙咀天星码头和位于香港岛的中环天星码头	20	29
train-s279	李镒据守山丘	4	6
train-s279	下令射箭还击	3	6
train-s279	但朝鲜军的弓箭射程太近	7	11
train-s279	无法伤及日军	4	6
train-s280	此外	1	2
train-s280	他非常喜欢骑马	4	7
train-s280	他从一匹老马背上摔下来	9	11
train-s280	造成膝盖受到轻伤	4	8
train-s281	乔伊斯本人出生于一个经济状况良好的天主教家庭	13	22
train-s281	但后来由于爱尔兰民权运动领袖帕内尔的倒台以及父亲酗酒等原因家道中落	16	33
train-s281	乔伊斯也选择放弃天主教信仰	7	13
train-s282	尽管没有在决赛中获得出场机会	8	14
train-s282	但格拉博夫斯基还是随队赢得了他的首个国际赛事锦标1972年欧洲足球锦标赛冠军	19	38
train-s283	卡希在暑假时总在暗房帮舅父的忙	11	15
train-s284	报导指出她非常爱他	6	9
train-s284	并想为他生孩子	6	7
train-s285	她也曾被看到和俄国饶舌歌手Timati在一起	12	22
train-s286	随着2007年乌克兰政治危机爆发	8	16
train-s286	议会展开新选举	4	7
train-s287	平时见人时是以雪貂的外表现身	9	14
train-s287	奈叶一度误认他真的就是只雪貂	9	14
train-s288	StevenBronfenbrenner	2	20
train-s288	在加州三藩市一个公司负责艺术行政工作	10	18
train-s289	他是香港明星足球队成员之一	9	13
train-s290	克里姆希尔特为报夫仇应允远嫁	6	14
train-s291	最重要的是	4	5
train-s291	他已经成为了一个乐观幽默的人	11	14
train-s292	皇后派太监总管纳尔西斯带着现金离开皇宫	10	19
train-s292	潜入蓝党住宅区	4	7
train-s292	收买该党领导人支持皇帝	6	11
train-s293	1918年	2	5
train-s293	塞尔维亚等协约国的军队解放蒙特内哥罗	8	18
train-s294	第一次世界大战期间蒙特内哥罗加入了协约国以协助盟友塞尔维亚	14	29
train-s294	随即被奥匈帝国侵略	6	9
train-s295	他认为英国教育制度容许一些运作得不好的寄宿学校去虐待儿童是十分严重的罪行	21	36
train-s296	尼克贝的父亲死后	5	8
train-s296	他找了叔叔拉尔夫去帮忙	7	11
train-s297	贪婪也是这部小说的重要题材	8	13
train-s298	他俩于1989年7月22日结婚	9	15
train-s299	1945年	2	5
train-s299	一场大规模的旱灾降临乌克兰	8	13
train-s300	赫鲁晓夫在经历一番犹豫之后于10月31日发出命令	14	24
train-s300	苏军随后再次进入匈牙利	6	11
train-s301	奇怪的是尼奥尔德在神话中很少出现	9	16
train-s302	尼尔马尔Nirmal	2	10
train-s302	是印度安得拉邦Adilabad县的一个城镇	9	21
train-s303	尼山书院是为纪念孔子诞生而在尼山所建的书院	14	21
train-s303	位于山东曲阜尼山孔庙以北	8	12
train-s304	尼库瑙岛是太平洋岛国吉里巴斯的环礁	9	17
train-s304	属于吉尔伯特群岛的一部分	7	12
train-s304	长14.2公里宽2.5公里	6	13
train-s304	面积18.2平方公里	3	10
train-s304	岛上有数个湖泊	5	7
train-s304	2005年人口约1,912	5	13
train-s305	尼比鲁Nibiru	2	9
train-s305	是苏美尔人的神明	5	8
train-s305	也是天文术语	3	6
train-s305	指夏至点	3	4
train-s306	他曾效力于帕纳辛纳克斯和雅典AEK两家足球俱乐部	12	24
train-s307	1502年帕西奥利在博洛尼亚大学任教	7	18
train-s307	曾与希皮奥内德尔费罗讨论过数学问题	9	17
train-s308	尼龙66的晶体如下图所示	8	12
train-s309	通过氢和氧之间的氢键作用	8	12
train-s309	尼龙66很容易结晶	5	9
train-s310	在雄性哺乳动物中它还有将精液导出的作用	13	19
train-s310	因此也是生殖器官之一	7	10
train-s311	居里点	2	3
train-s311	也称居里温度或磁性转变点	8	12
train-s312	前542年	3	5
train-s312	吴王夷昧为了沟通吴晋两国交往的道路	11	17
train-s312	派屈狐庸到晋国聘问	6	9
train-s313	屠仁守的祖父屠之申为嘉庆朝刑部员外郎	12	18
train-s313	道光朝直隶总督	4	7
train-s314	漫画在台湾由尖端出版代理发行	8	14
train-s315	按照铁路发展策略2000检讨报告中的评估方案	11	22
train-s315	屯门南延线会将西铁线南延至蝴蝶湾	11	16
train-s315	以高架形式兴建及设站	6	10
train-s316	高尔夫球中心的设施包括分为两层设有91条球道的发球练习场	18	28
train-s316	以及练习草坪和沙池设施	6	11
train-s317	公元前249年	4	7
train-s317	楚国攻占鲁国	3	6
train-s317	公元前223年	4	7
train-s317	秦国攻陷楚国	3	6
train-s318	2000年	2	5
train-s318	学校又建成了主干千兆	6	10
train-s318	百兆交换到桌面的校园网	7	11
train-s319	1929年山内积良从岳父手中接掌任天堂	9	19
train-s320	它们的数量估计少于2500只	8	14
train-s320	但却只有有限的保育工作	7	11
train-s321	奥匈帝国利用地形优势击退了进犯的意大利军队	12	21
train-s321	而事实上大部分意大利人是被冻伤和雪崩击败的	14	21
train-s322	可惜	1	2
train-s322	踏入后半季	4	5
train-s322	年青球员表现患得患失	4	10
train-s322	令磐田山叶最终只能排名第12	8	14
train-s323	山东省正在实现五纵四横一环八连的高速公路建设规划	18	24
train-s323	使全省80%的县市区由高速公路全程连接	12	19
train-s324	皮肤呼吸占总呼吸量的大半	8	12
train-s324	在干燥不潮湿的地方都无法生存	9	14
train-s325	张艺谋以此故事为蓝本拍摄了电影山楂树之恋	14	20
train-s326	该小说故事主要描述发生在中国文革后期的爱情故事	13	23
train-s327	这座别墅最初由RobertSheegog于1840年代建造	11	29
train-s327	建好后约有2500平方英尺	6	13
train-s327	门厅占450平方英尺	4	10
train-s328	清乾隆二年1737年设临榆县	9	14
train-s328	属永平府	3	4
train-s329	由于在下颌骨第二门齿及第一前臼齿间没有空隙	13	21
train-s329	故相信山猿的犬齿与其他牙齿大小差不多	11	18
train-s330	甚至由于场地问题	4	8
train-s330	运动员在山西省体育场取得的成绩无法得到国家体委的认可	16	26
train-s331	民国二年1913年	5	9
